Name,SEASON_year,Games_Played,Goals,Assists,Points,PlusMinus_Ratings,Game_Winning_Goals,Position,Height,Weight,Age,Experience
Eric Staal,2020,66,19.0,28.0,47.0,-9.0,5.0,Centre,193,93,36,17
Eric Tangradi,2010,1,0.0,0.0,0.0,0.0,0.0,Left_wing,193,103,21,1
Eric Tangradi,2011,15,1.0,2.0,3.0,-4.0,0.0,Left_wing,193,103,22,2
Eric Tangradi,2012,24,0.0,2.0,2.0,-4.0,0.0,Left_wing,193,103,23,3
Eric Tangradi,2013,5,0.0,0.0,0.0,2.0,0.0,Left_wing,193,103,24,4
Eric Tangradi,2013,36,1.0,3.0,4.0,-4.0,0.0,Left_wing,193,103,24,4
Eric Tangradi,2014,55,3.0,3.0,6.0,-6.0,0.0,Left_wing,193,103,25,5
Eric Tangradi,2015,7,0.0,0.0,0.0,-3.0,0.0,Left_wing,193,103,26,6
Eric Tangradi,2016,1,0.0,0.0,0.0,0.0,0.0,Left_wing,193,103,27,7
Eric Tangradi,2019,6,0.0,1.0,1.0,-3.0,0.0,Left_wing,193,103,30,10
Eric Weinrich,1989,2,0.0,0.0,0.0,-1.0,0.0,Defence,185,94,23,1
Eric Weinrich,1990,19,2.0,7.0,9.0,1.0,1.0,Defence,185,94,24,2
Eric Weinrich,1991,76,4.0,34.0,38.0,10.0,0.0,Defence,185,94,25,3
Eric Weinrich,1992,76,7.0,25.0,32.0,10.0,0.0,Defence,185,94,26,4
Eric Weinrich,1993,79,7.0,29.0,36.0,-11.0,2.0,Defence,185,94,27,5
Eric Weinrich,1994,8,1.0,1.0,2.0,-5.0,0.0,Defence,185,94,28,6
Eric Weinrich,1994,54,3.0,23.0,26.0,6.0,2.0,Defence,185,94,28,6
Eric Weinrich,1995,48,3.0,10.0,13.0,1.0,2.0,Defence,185,94,29,7
Eric Weinrich,1996,77,5.0,10.0,15.0,14.0,0.0,Defence,185,94,30,8
Eric Weinrich,1997,81,7.0,25.0,32.0,19.0,0.0,Defence,185,94,31,9
Eric Weinrich,1998,82,2.0,21.0,23.0,10.0,0.0,Defence,185,94,32,10
Eric Weinrich,1999,14,1.0,3.0,4.0,-13.0,0.0,Defence,185,94,33,11
Eric Weinrich,1999,66,6.0,12.0,18.0,-12.0,1.0,Defence,185,94,33,11
Eric Weinrich,2000,77,4.0,25.0,29.0,4.0,0.0,Defence,185,94,34,12
Eric Weinrich,2001,22,1.0,5.0,6.0,-8.0,1.0,Defence,185,94,35,13
Eric Weinrich,2001,60,6.0,19.0,25.0,-1.0,1.0,Defence,185,94,35,13
Eric Weinrich,2002,80,4.0,20.0,24.0,27.0,2.0,Defence,185,94,36,14
Eric Weinrich,2003,81,2.0,18.0,20.0,16.0,0.0,Defence,185,94,37,15
Eric Weinrich,2004,54,2.0,7.0,9.0,11.0,1.0,Defence,185,94,38,16
Eric Weinrich,2004,26,2.0,8.0,10.0,1.0,0.0,Defence,185,94,38,16
Eric Weinrich,2006,16,0.0,0.0,0.0,-13.0,0.0,Defence,185,94,40,18
Eric Weinrich,2006,59,1.0,16.0,17.0,-10.0,0.0,Defence,185,94,40,18
Eric Wellwood,2011,3,0.0,1.0,1.0,1.0,0.0,Left_wing,180,81,21,1
Eric Wellwood,2012,24,5.0,4.0,9.0,12.0,1.0,Left_wing,180,81,22,2
Eric Wellwood,2013,4,0.0,0.0,0.0,0.0,0.0,Left_wing,180,81,23,3
Erich Goldmann,2000,1,0.0,0.0,0.0,0.0,0.0,Defence,190,89,24,1
Erik Andersson,1998,12,2.0,1.0,3.0,-4.0,0.0,Right_wing,190,95,27,1
Erik Christensen,2006,33,6.0,7.0,13.0,-3.0,0.0,Centre,185,91,23,1
Erik Christensen,2007,61,18.0,15.0,33.0,-3.0,1.0,Centre,185,91,24,2
Erik Christensen,2008,49,9.0,11.0,20.0,-3.0,0.0,Centre,185,91,25,3
Erik Christensen,2008,10,2.0,2.0,4.0,-7.0,0.0,Centre,185,91,25,3
Erik Christensen,2009,47,5.0,14.0,19.0,-7.0,0.0,Centre,185,91,26,4
Erik Christensen,2009,17,2.0,7.0,9.0,-2.0,0.0,Centre,185,91,26,4
Erik Christensen,2010,49,8.0,18.0,26.0,14.0,1.0,Centre,185,91,27,5
Erik Christensen,2010,9,0.0,0.0,0.0,-3.0,0.0,Centre,185,91,27,5
Erik Christensen,2011,63,11.0,16.0,27.0,3.0,1.0,Centre,185,91,28,6
Erik Christensen,2012,20,1.0,4.0,5.0,0.0,0.0,Centre,185,91,29,7
Erik Christensen,2012,29,6.0,1.0,7.0,-13.0,1.0,Centre,185,91,29,7
Erik Cole,2002,81,16.0,24.0,40.0,-10.0,2.0,Right_wing,188,91,24,1
Erik Cole,2003,53,14.0,13.0,27.0,1.0,3.0,Right_wing,188,91,25,2
Erik Cole,2004,80,18.0,24.0,42.0,-4.0,3.0,Right_wing,188,91,26,3
Erik Cole,2006,60,30.0,29.0,59.0,19.0,8.0,Right_wing,188,91,28,5
Erik Cole,2007,71,29.0,32.0,61.0,2.0,4.0,Right_wing,188,91,29,6
Erik Cole,2008,73,22.0,29.0,51.0,5.0,4.0,Right_wing,188,91,30,7
Erik Cole,2009,17,2.0,13.0,15.0,3.0,0.0,Right_wing,188,91,31,8
Erik Cole,2009,63,16.0,11.0,27.0,-3.0,1.0,Right_wing,188,91,31,8
Erik Cole,2010,40,11.0,5.0,16.0,-9.0,1.0,Right_wing,188,91,32,9
Erik Cole,2011,82,26.0,26.0,52.0,-1.0,9.0,Right_wing,188,91,33,10
Erik Cole,2012,82,35.0,26.0,61.0,11.0,6.0,Right_wing,188,91,34,11
Erik Cole,2013,28,6.0,1.0,7.0,-7.0,0.0,Right_wing,188,91,35,12
Erik Cole,2013,19,3.0,3.0,6.0,1.0,2.0,Right_wing,188,91,35,12
Erik Cole,2014,75,16.0,13.0,29.0,-17.0,4.0,Right_wing,188,91,36,13
